"","GEOID","total_population","white_population","non_white_percent"
"2441","360810214001",2237,431,80.7331247206079
"2442","360810214002",1612,262,83.7468982630273
"2443","360810216011",2678,1101,58.8872292755788
"2444","360810779062",1821,1437,21.0873146622735
"2445","360810779072",1611,1287,20.1117318435754
"2446","360810779081",1995,627,68.5714285714286
"2447","360810788001",1158,33,97.1502590673575
"2448","360810788002",844,28,96.6824644549763
"2449","360810790001",1403,47,96.6500356379187
"2450","360810790002",1472,33,97.758152173913
"2451","360810792001",1002,27,97.3053892215569
"2452","360810792002",1715,64,96.268221574344
"2453","360810793001",1,0,100
"2454","360810797011",1216,89,92.6809210526316
"2455","360810797012",3309,115,96.5246297975219
"2456","360810797013",14,5,64.2857142857143
"2457","360810797014",3081,211,93.1515741642324
"2458","360810797021",2017,136,93.2573128408527
"2459","360810797022",1297,42,96.7617579028527
"2460","360810797023",19,5,73.6842105263158
"2461","360810797024",1669,61,96.345116836429
"2462","360810799001",1572,183,88.3587786259542
"2463","360810803011",1715,204,88.1049562682216
"2464","360810803012",1845,227,87.6964769647696
"2465","360810803021",1126,155,86.234458259325
"2466","360810803022",1342,349,73.9940387481371
"2467","360810809001",1602,460,71.2858926342072
"2468","360810809002",854,239,72.0140515222483
"2469","360810809004",1223,816,33.2788225674571
"2470","360810809005",771,352,54.3450064850843
"2471","360810809007",1166,484,58.4905660377358
"2472","360810814001",1588,59,96.2846347607053
"2473","360810814003",1138,28,97.5395430579965
"2474","360810818001",1372,60,95.6268221574344
"2475","360810818003",1364,64,95.3079178885631
"2476","360810837002",1054,81,92.314990512334
"2477","360810837003",1251,88,92.9656274980016
"2478","360810837005",1720,88,94.8837209302326
"2479","360810838001",1540,127,91.7532467532468
"2480","360810838003",1340,186,86.1194029850746
"2481","360810838004",1048,151,85.5916030534351
"2482","360810840002",1352,75,94.4526627218935
"2483","360810840003",1200,100,91.6666666666667
"2484","360810840005",1338,138,89.6860986547085
"2485","360850169012",1876,1206,35.7142857142857
"2486","360850170051",2761,2257,18.2542557044549
"2487","360850170052",2084,1702,18.3301343570058
"2488","360850170071",2163,1466,32.2237632917245
"2489","360850170072",1787,1200,32.8483491885842
"2490","360850170073",1576,841,46.6370558375635
"2491","360850170091",1158,1020,11.9170984455959
"2492","360850170092",1701,1489,12.4632569077014
"2493","360850170093",1614,1389,13.9405204460967
"2494","360850170111",2531,2090,17.4239431054919
"2495","360850170112",2056,1659,19.3093385214008
"2496","360850170121",1615,1223,24.2724458204334
"2497","360850170123",1022,801,21.6242661448141
"2498","360850170131",2126,1592,25.1175917215428
"2499","360850170141",2683,2178,18.8222139396198
"2500","360850170142",1644,1332,18.978102189781
"2501","360850170161",2485,1992,19.8390342052314
"2502","360850170162",2152,1809,15.9386617100372
"2503","360850173002",1049,263,74.928503336511
"2504","360850176000",0,0,NA
"2505","360850176002",943,789,16.3308589607635
"2506","360850176003",1357,1160,14.5173176123803
"2507","360850177011",1091,694,36.3886342804766
"2508","360850177012",1166,778,33.2761578044597
"2509","360850177014",1704,1368,19.7183098591549
"2510","360850177021",1239,981,20.8232445520581
"2511","360850181001",836,473,43.421052631579
"2512","360850181002",1793,1482,17.3452314556609
"2513","360850187011",863,518,39.9768250289687
"2514","360850187031",1751,824,52.9411764705882
"2515","360850187032",2225,1028,53.7977528089888
"2516","360850187042",1770,1040,41.2429378531073
"2517","360850189011",2344,1674,28.5836177474403
"2518","360850189013",1664,1137,31.6706730769231
"2519","360850189021",2047,951,53.5417684416219
"2520","360850189023",1252,937,25.1597444089457
"2521","360850197001",934,799,14.4539614561028
"2522","360850198000",0,0,NA
"2523","360850198001",1292,1127,12.7708978328173
"2524","360850198003",2009,1768,11.9960179193629
"2525","360850198004",2134,1689,20.8528584817245
"2526","360050253004",926,79,91.4686825053996
"2527","360050254001",1113,588,47.1698113207547
"2528","360050255001",2469,236,90.4414742810854
"2529","360050255002",4019,685,82.9559591938293
"2530","360050256001",1075,432,59.8139534883721
"2531","360050256002",833,140,83.1932773109244
"2532","360050261001",2060,180,91.2621359223301
"2533","360050263001",1238,90,92.7302100161551
"2534","360050263003",1863,109,94.1492216854536
"2535","360050263005",1872,270,85.5769230769231
"2536","360050264001",1659,674,59.3731163351417
"2537","360050264003",1403,596,57.51960085531
"2538","360050264004",1479,570,61.4604462474645
"2539","360050265002",2033,164,91.9331037875062
"2540","360050265003",2024,170,91.600790513834
"2541","360050266011",1668,742,55.515587529976
"2542","360050266012",855,325,61.9883040935673
"2543","360050266021",1724,633,63.2830626450116
"2544","360050266022",1522,542,64.388961892247
"2545","360050266024",706,236,66.5722379603399
"2546","360050266025",917,327,64.340239912759
"2547","360050267012",1512,143,90.5423280423281
"2548","360050267013",970,136,85.979381443299
"2549","360050267022",1057,186,82.40302743614
"2550","360050267023",1232,111,90.9902597402597
"2551","360050267025",749,79,89.452603471295
"2552","360050267026",1533,162,89.4324853228963
"2553","360050269002",1786,140,92.1612541993281
"2554","360050273001",1536,313,79.6223958333333
"2555","360050273002",1533,153,90.0195694716243
"2556","360050273004",2496,294,88.2211538461538
"2557","360050274011",724,450,37.8453038674033
"2558","360050274013",1939,1409,27.3336771531717
"2559","360050274014",1615,929,42.4767801857585
"2560","360050274020",0,0,NA
"2561","360050274021",1422,997,29.887482419128
"2562","360050274022",757,557,26.4200792602378
"2563","360050274023",1374,1043,24.0902474526929
"2564","360050276000",0,0,NA
"2565","360050276001",23,9,60.8695652173913
"2566","360050277001",1108,186,83.2129963898917
"2567","360050277002",1075,184,82.8837209302326
"2568","360470297002",1770,265,85.0282485875706
"2569","360470297003",1084,220,79.7047970479705
"2570","360470298001",1661,724,56.4118001204094
"2571","360470298002",1172,379,67.6621160409556
"2572","360470298003",1122,433,61.4081996434938
"2573","360470299002",1270,118,90.7086614173228
"2574","360470300002",884,319,63.9140271493213
"2575","360470300003",854,203,76.2295081967213
"2576","360470300005",742,136,81.6711590296496
"2577","360470301002",692,79,88.5838150289017
"2578","360470301003",1086,144,86.7403314917127
"2579","360470302002",1547,552,64.3180349062702
"2580","360470302003",1371,324,76.3676148796499
"2581","360470303002",972,45,95.3703703703704
"2582","360470303003",1974,115,94.1742654508612
"2583","360470304001",1546,404,73.8680465717982
"2584","360470304002",1764,721,59.1269841269841
"2585","360470305001",1213,461,61.99505358615
"2586","360470305002",1911,865,54.7357404500262
"2587","360470305004",1745,704,59.6561604584527
"2588","360470307001",1642,62,96.2241169305725
"2589","360470307002",1169,77,93.4131736526946
"2590","360470308001",2314,1186,48.7467588591184
"2591","360470309001",1094,75,93.1444241316271
"2592","360470311001",921,211,77.0901194353963
"2593","360470311002",1188,230,80.6397306397306
"2594","360470313001",1132,297,73.7632508833922
"2595","360470313002",1103,247,77.6065276518586
"2596","360470313004",988,197,80.0607287449393
"2597","360470314010",0,0,NA
"2598","360470314012",1021,888,13.026444662096
"2599","360470314013",1139,804,29.4117647058824
"2600","360470314015",943,395,58.1124072110286
"2601","360470314016",875,312,64.3428571428571
"2602","360470314020",0,0,NA
"2603","360470314021",0,0,NA
"2604","360470315001",1447,540,62.6814098134071
"2605","360470315002",1435,460,67.9442508710801
"2606","360470315003",1346,497,63.075780089153
"2607","360470315004",1385,459,66.8592057761733
"2608","360470317011",1590,517,67.4842767295597
"2609","360470317012",1214,448,63.0971993410214
"2610","360470758002",1132,871,23.0565371024735
"2611","360470760002",1017,688,32.3500491642085
"2612","360470760003",1176,894,23.9795918367347
"2613","360470762002",1541,735,52.3036988968203
"2614","360470762003",1764,884,49.8866213151927
"2615","360470764002",1103,250,77.3345421577516
"2616","360470764003",1287,455,64.6464646464647
"2617","360470768001",1049,708,32.5071496663489
"2618","360470768002",1250,905,27.6
"2619","360470770001",1307,157,87.9877582249426
"2620","360470770002",1469,174,88.1552076242342
"2621","360470772002",1588,795,49.9370277078086
"2622","360470774002",1983,474,76.0968229954614
"2623","360470776001",1235,70,94.331983805668
"2624","360470776003",1038,45,95.6647398843931
"2625","360470780001",1030,33,96.7961165048544
"2626","360470782001",1492,33,97.7882037533512
"2627","360470782002",2589,42,98.37775202781
"2628","360470784002",1312,76,94.2073170731707
"2629","360470786011",1184,29,97.5506756756757
"2630","360470786021",603,54,91.044776119403
"2631","360470786022",1470,90,93.8775510204082
"2632","360470788011",1086,46,95.7642725598527
"2633","360470788012",954,49,94.8637316561845
"2634","360470788021",1328,20,98.4939759036145
"2635","360470790011",1347,144,89.3095768374165
"2636","360470790021",1265,47,96.2845849802372
"2637","360470790022",1013,74,92.6949654491609
"2638","360470790023",1491,85,94.299128101945
"2639","360470792011",1743,152,91.2794033275961
"2640","360470792021",2096,206,90.1717557251908
"2641","360470792022",1075,37,96.5581395348837
"2642","360470794001",945,118,87.5132275132275
"2643","360470794002",1725,126,92.695652173913
"2644","360470794003",72,9,87.5
"2645","360470796011",1997,533,73.3099649474211
"2646","360470796021",2231,401,82.025997310623
"2647","360470796022",2258,361,84.0124003542958
"2648","360470798012",1259,373,70.373312152502
"2649","360470798021",1909,634,66.7888947092719
"2650","360470798023",1732,460,73.4411085450346
"2651","360470800001",1117,287,74.3061772605192
"2652","360610086011",3079,1654,46.2812601493992
"2653","360610086012",0,0,NA
"2654","360610086013",1774,891,49.7745208568207
"2655","360610086020",0,0,NA
"2656","360610086021",0,0,NA
"2657","360610086030",0,0,NA
"2658","360610086031",1960,1513,22.8061224489796
"2659","360610086032",985,789,19.8984771573604
"2660","360610086033",871,723,16.99196326062
"2661","360610087001",942,716,23.9915074309979
"2662","360610087002",898,644,28.2850779510022
"2663","360610087004",903,701,22.3698781838317
"2664","360610087005",1065,745,30.0469483568075
"2665","360610088001",1487,847,43.039677202421
"2666","360610088002",2049,1132,44.7535383113714
"2667","360610088004",986,638,35.2941176470588
"2668","360610088005",966,653,32.4016563146998
"2669","360610088007",879,586,33.3333333333333
"2670","360610089001",661,488,26.1724659606657
"2671","360610089003",1912,891,53.3995815899582
"2672","360610089004",907,703,22.4917309812569
"2673","360610090001",348,232,33.3333333333333
"2674","360610090002",1942,1142,41.1946446961895
"2675","360610090004",1462,890,39.124487004104
"2676","360610090005",807,550,31.8463444857497
"2677","360610090007",1273,804,36.8421052631579
"2678","360610091001",1135,822,27.5770925110132
"2679","360610091003",876,641,26.8264840182648
"2680","360610091004",1771,1135,35.9119141727837
"2681","360610091006",1432,1025,28.4217877094972
"2682","360610092002",91,25,72.5274725274725
"2683","360610092003",847,544,35.7733175914994
"2684","360610093002",1394,1074,22.9555236728838
"2685","360610093003",984,832,15.4471544715447
"2686","360610093005",961,686,28.6160249739854
"2687","360610093006",2008,504,74.9003984063745
"2688","360610094001",91,50,45.0549450549451
"2689","360610095002",2036,1335,34.4302554027505
"2690","360610096001",181,38,79.0055248618785
"2691","360610096002",427,116,72.8337236533958
"2692","360610097001",2340,1398,40.2564102564103
"2693","360610299002",8,3,62.5
"2694","360610299003",936,109,88.3547008547009
"2695","360610303002",935,456,51.2299465240642
"2696","360610303003",1390,745,46.4028776978417
"2697","360610307002",1028,634,38.3268482490272
"2698","360610307003",1665,1033,37.957957957958
"2699","360610309002",2193,370,83.1281349749202
"2700","360610309003",2362,198,91.6172734970364
"2701","360610309005",1902,248,86.9610935856993
"2702","360610311001",12,2,83.3333333333333
"2703","360610317030",0,0,NA
"2704","360610317032",2145,1442,32.7738927738928
"2705","360610317033",2949,2024,31.3665649372669
"2706","360610317041",3125,2245,28.16
"2707","360610317042",1888,1183,37.3411016949153
"2708","360610317044",1525,908,40.4590163934426
"2709","360610319000",0,0,NA
"2710","360810216012",0,0,NA
"2711","360810216021",1506,201,86.6533864541833
"2712","360810216031",0,0,NA
"2713","360810219001",31,14,54.8387096774194
"2714","360810220011",771,252,67.3151750972763
"2715","360810220013",1175,423,64
"2716","360810220014",1919,588,69.3590411672746
"2717","360810220022",1675,636,62.0298507462687
"2718","360810220024",1688,485,71.2677725118483
"2719","360810229001",0,0,NA
"2720","360810230002",908,205,77.4229074889868
"2721","360810232001",817,244,70.1346389228886
"2722","360810232002",2130,470,77.9342723004695
"2723","360810232003",2317,209,90.9797151488994
"2724","360810235011",2501,366,85.3658536585366
"2725","360810235012",1902,253,86.6982124079916
"2726","360810235021",2098,257,87.7502383222116
"2727","360810235022",1275,308,75.843137254902
"2728","360810236001",1094,142,87.0201096892139
"2729","360810236002",2172,125,94.2449355432781
"2730","360810238001",898,46,94.8775055679287
"2731","360810238002",1332,51,96.1711711711712
"2732","360810238003",1952,80,95.9016393442623
"2733","360810238004",681,45,93.3920704845815
"2734","360810240001",1668,103,93.8249400479616
"2735","360810240002",2439,126,94.8339483394834
"2736","360810243001",906,203,77.5938189845475
"2737","360810243002",1008,254,74.8015873015873
"2738","360810243004",2394,359,85.0041771094403
"2739","360810245001",2078,1084,47.8344562078922
"2740","360810245003",793,170,78.562421185372
"2741","360810245004",1111,213,80.8280828082808
"2742","360810247001",1537,211,86.2719583604424
"2743","360810249001",2789,669,76.0129078522768
"2744","360810249003",1645,332,79.8176291793313
"2745","360810251001",1891,1002,47.0121628767848
"2746","360810251003",1705,293,82.8152492668622
"2747","360810251004",1066,242,77.2983114446529
"2748","360810253012",1087,265,75.6209751609936
"2749","360810253013",1135,500,55.9471365638767
"2750","360810253021",1793,478,73.3407696597881
"2751","360810845001",2104,151,92.8231939163498
"2752","360810845003",1526,98,93.5779816513761
"2753","360810846011",1489,177,88.1128274009402
"2754","360810846021",1496,225,84.9598930481284
"2755","360810849011",2613,119,95.4458476846537
"2756","360810849021",2241,70,96.8763944667559
